Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
330330205000119;1;0;440727;440727;0;0;8;22;71;58;17;19;4;0;3;
330330205000120;1;0;955426;955426;0;0;0;17;37;41;27;33;25;10;5;
330330205000121;1;0;212940;212940;0;1;8;31;65;39;2;1;1;0;5;
330330205000122;1;0;266812;266812;0;1;12;39;69;42;10;3;1;0;26;
330330205000123;1;0;428882;428882;0;1;10;43;106;69;17;5;2;0;7;
330330205000124;1;0;1455492;1455492;0;0;1;2;9;19;18;18;39;33;4;
330330205000125;1;0;318910;318910;0;1;31;69;140;42;6;0;0;0;20;
330330205000126;1;0;510278;510278;0;2;22;101;180;99;10;5;1;0;15;
330330205000127;1;0;701770;701770;0;15;44;149;201;111;20;6;0;0;21;
330330205000128;1;0;236444;236444;0;0;17;45;70;40;8;2;0;0;3;
330330205000129;1;0;218880;218880;0;0;22;66;70;27;5;0;0;0;11;
330330205000130;1;0;69750;69750;0;1;4;23;18;10;4;0;0;0;3;
330330205000131;1;0;849662;849662;0;1;1;0;8;18;11;36;44;17;3;
330330205000132;1;0;852825;852825;0;0;1;0;10;9;22;22;45;22;5;
330330205000133;1;1;595472;594080;1392;0;1;1;11;17;16;12;21;18;5;
330330205000134;1;0;536007;536007;0;0;0;2;12;15;10;17;13;10;3;
330330205000135;1;0;60920;60920;0;0;0;1;2;3;1;1;1;1;0;
330330205000136;1;0;312157;312157;0;1;27;63;90;45;11;4;0;0;7;
330330205000137;1;0;211130;211130;0;0;6;15;25;28;14;9;3;1;3;
330330205000138;1;0;510552;510552;0;2;17;62;78;57;18;18;4;3;28;
330330205000139;1;0;93125;93125;0;0;16;28;42;1;3;0;0;0;22;
330330205000140;1;0;233383;233383;0;0;6;28;41;34;11;4;2;0;3;
330330205000141;1;0;3407467;3407467;0;0;1;1;13;18;21;57;107;79;3;
330330205000142;1;0;2895022;2895022;0;0;0;1;7;19;28;66;111;66;2;
330330205000143;1;0;2418418;2418418;0;0;1;1;8;21;25;60;78;56;1;
330330205000144;1;0;2145104;2145104;0;0;0;2;2;11;18;28;77;59;3;
330330205000145;1;0;2512994;2512994;0;0;1;3;11;29;38;67;96;83;3;
330330205000146;1;0;1413206;1413206;0;0;0;1;4;10;18;28;51;40;17;
330330205000147;1;0;3181202;3181202;0;1;2;4;9;27;34;91;135;59;4;
330330205000148;1;0;1134880;1134880;0;0;0;2;7;14;11;33;59;21;6;
330330205000149;1;0;770205;770205;0;0;2;4;22;54;41;50;34;9;4;
330330205000150;1;0;825078;825078;0;0;2;3;15;36;46;42;46;9;35;
330330205000151;1;0;2501376;2501376;0;0;1;2;8;24;31;64;91;58;4;
330330205000152;1;0;1390746;1390746;0;0;0;0;2;20;29;40;66;23;3;
330330205000153;1;0;1989687;1989687;0;0;0;1;9;17;23;51;77;48;4;
330330205000154;1;0;1320151;1320151;0;0;0;2;8;13;17;37;56;29;2;
330330205000155;1;0;2719585;2719585;0;0;0;1;4;24;26;61;107;65;2;
330330205000156;1;0;2081903;2081903;0;0;0;1;14;27;38;62;88;41;4;
330330205000157;1;0;3118474;3118474;0;0;0;1;3;23;30;48;92;86;3;
330330205000158;1;0;1451417;1451417;0;0;0;2;4;15;15;49;55;42;1;
330330205000159;1;0;546257;546257;0;0;1;2;6;8;14;18;23;8;1;
330330205000160;1;0;1534071;1534071;0;0;2;3;3;26;29;38;67;31;2;
330330205000161;1;0;3079490;3079490;0;0;1;1;5;30;20;55;106;76;8;
330330205000162;1;0;2292753;2292753;0;0;0;0;8;20;32;66;101;52;4;
330330205000163;1;0;3401946;3401946;0;0;0;0;5;20;30;73;138;80;4;
330330205000164;1;0;976680;976680;0;0;0;2;12;21;27;36;56;11;3;
330330205000165;1;0;1747053;1747053;0;2;5;28;94;62;41;78;52;20;7;
330330205000166;1;0;1362245;1362245;0;1;0;4;8;50;35;52;54;28;21;
330330205000167;1;0;254414;254414;0;5;13;47;84;45;4;3;0;1;8;
330330205000168;1;0;418338;418338;0;2;16;73;126;63;11;5;1;0;8;
330330205000169;1;0;1054154;1054154;0;0;1;4;10;33;46;54;45;13;1;
330330205000170;1;0;1221362;1221362;0;1;0;3;13;49;50;52;66;14;5;
330330205000171;1;0;63533;63533;0;0;0;13;20;8;1;1;0;0;1;
330330205000172;1;0;1610676;1610676;0;0;0;0;4;15;32;54;53;35;3;
330330205000173;1;0;1582927;1582927;0;1;0;0;6;14;27;51;79;53;3;
330330205000174;1;0;1513559;1513559;0;0;0;3;4;24;22;30;60;38;3;
330330205000175;1;0;2663577;2663577;0;0;0;6;11;15;23;63;111;75;6;
330330205000176;1;0;1690955;1690955;0;0;0;4;11;25;27;56;64;47;14;
330330205000177;1;0;2989591;2989591;0;0;0;1;4;23;23;63;111;87;5;
330330205000178;1;0;1960320;1960320;0;1;0;4;11;32;31;59;80;51;42;
330330205000179;1;0;4246405;4246405;0;0;0;4;8;24;37;71;139;118;8;
330330205000180;1;0;817853;817853;0;0;0;1;2;22;13;30;52;15;11;
330330205000181;1;0;1378982;1378982;0;0;0;3;7;29;26;55;69;24;8;
330330205000182;1;0;1303693;1303693;0;0;0;0;4;10;6;16;34;46;2;
330330205000183;1;0;2465364;2465364;0;1;0;0;3;21;14;68;117;60;3;
330330205000184;1;0;2652428;2652428;0;0;0;1;8;22;31;48;118;77;6;
330330205000185;1;0;999364;999364;0;0;0;0;4;14;16;23;60;27;10;
330330205000186;1;0;3531203;3531203;0;0;0;1;14;29;22;62;107;92;9;
330330205000187;1;0;2762513;2762513;0;0;0;4;8;23;28;67;105;78;6;
330330205000188;1;0;2732193;2732193;0;0;1;4;10;18;31;36;69;61;23;
330330205000189;1;0;3146669;3146669;0;0;0;0;10;13;21;48;103;88;2;
330330205000190;1;0;2969231;2969231;0;0;1;0;6;24;21;57;129;95;16;
330330205000191;1;0;2034745;2034745;0;1;0;2;5;13;20;39;85;67;2;
330330205000192;1;0;2802582;2802582;0;0;0;0;7;13;31;62;114;83;1;
330330205000193;1;0;1692340;1692340;0;0;0;0;5;15;26;44;67;42;5;
330330205000194;1;0;3061668;3061668;0;0;1;2;10;16;17;46;67;96;25;
330330205000195;1;0;2696234;2696234;0;0;0;2;9;23;36;74;99;77;8;
330330205000196;1;0;1644438;1644438;0;0;0;0;3;10;8;21;40;28;2;
330330205000197;1;0;4987177;4987177;0;0;0;2;5;15;20;52;94;70;3;
330330205000198;1;0;3482244;3482244;0;0;0;1;6;15;30;51;108;110;7;
330330205000199;1;0;3172674;3172674;0;0;2;1;8;14;23;46;101;89;6;
330330205000200;1;0;1497473;1497473;0;0;0;2;5;15;16;26;65;30;3;
330330205000201;1;0;2225828;2225828;0;1;0;1;2;13;17;55;83;53;2;
330330205000202;1;0;2265744;2265744;0;1;2;2;4;16;12;36;83;69;13;
330330205000203;1;0;1780460;1780460;0;0;0;3;5;18;17;40;71;49;7;
330330205000204;1;0;903347;903347;0;0;0;2;8;15;18;34;37;19;4;
330330205000205;1;0;2457292;2457292;0;0;0;1;2;16;20;59;80;79;1;
330330205000206;1;0;2793101;2793101;0;0;0;0;5;3;6;28;54;70;1;
330330205000207;1;0;1542226;1542226;0;0;0;0;5;14;17;37;47;36;5;
330330205000208;1;0;1563749;1563749;0;0;0;4;7;22;29;46;71;26;8;
330330205000209;1;0;3167714;3167714;0;0;0;1;7;17;28;50;76;80;8;
330330205000210;1;0;1539180;1539180;0;0;0;0;9;20;15;49;57;39;15;
330330205000211;1;0;1560635;1560635;0;0;0;1;5;8;18;29;75;39;3;
330330205000212;1;0;1557316;1557316;0;0;2;3;8;21;13;50;66;31;8;
330330205000213;1;0;2153499;2153499;0;3;1;3;12;22;21;65;77;69;44;
330330205000214;1;0;638035;638035;0;0;0;1;11;15;17;30;32;14;16;
330330205000215;1;0;2766871;2766871;0;0;0;5;12;23;22;66;102;71;5;
330330205000216;1;0;1802962;1802962;0;0;1;0;6;22;27;47;84;50;2;
330330205000217;1;0;1850135;1850135;0;0;0;1;2;13;22;50;60;36;7;
330330205000218;1;0;1750280;1750280;0;0;0;3;3;9;13;41;79;54;6;
330330205000219;1;0;1835650;1835650;0;0;0;1;10;11;14;44;63;57;0;
330330205000220;1;0;1665414;1665414;0;0;0;3;14;15;26;49;53;47;6;
330330205000221;1;0;1845920;1845920;0;0;0;1;14;22;18;51;96;51;10;
330330205000222;1;0;1801737;1801737;0;0;0;4;9;13;18;33;72;60;9;
330330205000223;1;0;1903014;1903014;0;0;2;1;11;31;43;77;83;47;3;
330330205000224;1;0;1919715;1919715;0;0;0;2;5;21;31;55;70;44;46;
330330205000225;1;0;761964;761964;0;0;1;0;7;10;13;20;57;24;16;
330330205000226;1;0;1054638;1054638;0;1;0;1;3;17;18;36;52;24;4;
330330205000227;1;0;1798175;1798175;0;0;1;4;10;11;38;61;78;35;14;
330330205000228;1;0;1273232;1273232;0;0;1;2;9;12;24;33;48;28;3;
330330205000229;1;1;1791206;1790906;300;0;1;0;5;37;44;61;80;26;4;
330330205000230;1;0;1151442;1151442;0;1;0;3;8;19;37;55;62;23;2;
330330205000231;1;0;1835030;1835030;0;0;1;2;8;21;21;66;88;38;22;
330330205000232;1;0;1372905;1372905;0;1;2;1;10;23;30;67;70;19;1;
330330205000233;1;0;1619713;1619713;0;0;1;4;9;26;35;49;66;35;5;
330330205000234;1;0;2069258;2069258;0;0;0;0;5;32;30;75;73;45;16;
330330205000235;1;0;760678;760678;0;0;0;1;6;21;21;39;44;11;1;
330330205000236;1;0;1853416;1853416;0;0;0;1;7;35;20;57;92;38;4;
330330205000237;1;0;1706547;1706547;0;0;0;2;3;13;15;42;64;34;14;
330330205000238;1;0;1608392;1608392;0;0;0;1;7;10;24;57;79;30;5;
330330205000239;1;0;724882;724882;0;1;0;3;7;18;23;25;25;15;10;
330330205000240;1;0;1783991;1783991;0;1;1;1;3;17;18;42;73;49;38;
330330205000241;1;0;1350366;1350366;0;0;0;2;3;12;26;28;60;29;2;
330330205000242;1;0;1026399;1026399;0;0;0;1;3;20;27;49;51;27;6;
330330205000243;1;0;1902885;1902885;0;0;0;1;5;18;15;27;41;53;1;
330330205000244;1;0;2157735;2157735;0;0;0;2;2;10;15;32;70;60;0;
330330205000245;1;0;1559332;1559332;0;0;0;0;1;13;15;45;66;47;2;
330330205000246;1;0;2387590;2387590;0;0;0;3;6;15;15;49;91;54;41;
330330205000247;1;0;1761902;1761902;0;0;0;1;9;10;27;50;78;45;1;
330330205000248;1;0;629472;629472;0;0;0;1;3;10;8;16;23;19;1;
330330205000249;1;0;2078539;2078539;0;0;1;4;17;23;32;77;78;61;7;
330330205000250;1;0;1366859;1366859;0;0;0;3;7;17;18;48;69;29;13;
330330205000251;1;0;955060;955060;0;1;1;6;14;27;20;50;48;15;15;
330330205000252;1;0;822838;822838;0;1;0;3;5;17;17;39;33;12;9;
330330205000253;1;0;2457629;2457629;0;0;0;2;3;19;19;51;87;49;3;
330330205000254;1;0;1107173;1107173;0;0;0;4;13;25;18;45;37;26;4;
330330205000255;1;0;2334439;2334439;0;0;1;1;6;7;12;29;67;58;12;
330330205000256;1;0;1255923;1255923;0;0;0;2;14;20;24;42;51;33;4;
330330205000257;1;0;2676291;2676291;0;1;0;1;6;24;27;47;115;91;3;
330330205000258;1;0;1777369;1777369;0;0;0;1;4;18;19;49;53;64;3;
330330205000259;1;0;559550;559550;0;0;0;1;4;7;18;27;32;13;42;
330330205000260;1;0;1409420;1409420;0;0;0;0;3;10;11;39;51;43;3;
330330205000261;1;0;806817;806817;0;0;0;2;5;22;14;37;30;16;6;
330330205000262;1;0;1763988;1763988;0;1;0;0;6;16;13;34;76;49;7;
330330205000263;1;0;2189858;2189858;0;0;1;2;8;17;21;45;73;55;14;
330330205000264;1;0;1975998;1975998;0;0;0;0;3;16;22;42;71;50;1;
330330205000265;1;0;1718338;1718338;0;0;1;3;15;26;20;59;58;36;19;
330330205000266;1;0;1308075;1308075;0;0;0;0;4;14;18;51;69;48;4;
330330205000267;1;0;2446490;2446490;0;0;0;2;11;32;41;73;82;46;4;
330330205000268;1;0;2119280;2119280;0;0;2;9;30;51;47;65;90;37;5;
330330205000269;1;0;219686;219686;0;0;1;35;71;29;1;5;0;1;2;
330330205000270;1;0;637557;637557;0;0;6;28;61;65;26;20;12;1;37;
330330205000271;1;0;138479;138479;0;9;12;18;29;14;3;2;2;1;22;
330330205000272;1;0;670438;670438;0;2;10;61;187;72;7;5;1;2;13;
330330205000273;1;0;198243;198243;0;1;3;18;59;30;3;3;1;1;2;
330330205000274;1;0;292147;292147;0;14;16;62;114;36;3;0;0;1;11;
330330205000275;1;0;122904;122904;0;2;2;10;24;16;4;1;1;1;1;
330330205000276;1;0;714711;714711;0;9;22;79;126;85;17;4;5;7;13;
330330205000277;1;0;1069968;1069968;0;1;1;8;29;79;54;49;30;10;3;
330330205000278;1;0;821609;821609;0;0;0;2;12;30;47;45;42;10;1;
330330205000279;1;0;844902;844902;0;0;1;2;8;41;27;55;35;16;2;
330330205000280;1;0;2702749;2702749;0;0;0;4;21;40;42;83;134;42;4;
330330205000281;1;0;798625;798625;0;0;0;0;14;30;28;30;43;8;1;
330330205000282;1;0;2188968;2188968;0;0;1;2;10;23;32;68;91;45;3;
330330205000283;1;0;1577259;1577259;0;0;1;3;7;19;31;60;82;32;1;
330330205000284;1;0;949596;949596;0;0;0;0;7;26;23;43;38;12;1;
330330205000285;1;0;1993053;1993053;0;0;0;1;15;30;41;73;86;40;1;
330330205000286;1;0;1110304;1110304;0;0;0;1;4;22;35;46;64;13;2;
330330205000287;1;0;1595952;1595952;0;0;0;0;7;22;38;56;60;33;2;
330330205000288;1;0;2279369;2279369;0;0;0;1;10;35;35;68;106;39;1;
330330205000289;1;0;2315836;2315836;0;0;0;1;3;16;27;57;97;51;0;
330330205000290;1;0;1334980;1334980;0;0;0;3;6;16;23;44;44;34;3;
330330205000291;1;0;972600;972600;0;0;0;2;6;23;22;35;38;20;3;
330330205000292;1;0;727160;727160;0;0;0;0;1;15;17;22;40;14;1;
330330205000293;1;0;1107726;1107726;0;0;0;1;10;35;23;50;48;25;2;
330330205000294;1;0;1599008;1599008;0;0;1;0;9;19;16;52;58;34;9;
330330205000295;1;0;1573385;1573385;0;0;0;2;9;37;47;75;84;22;0;
330330205000296;1;0;2063201;2063201;0;1;0;0;4;39;41;60;95;34;8;
330330205000297;1;0;836845;836845;0;0;0;3;8;31;35;37;14;11;3;
330330205000298;1;0;2344544;2344544;0;0;0;1;5;12;24;71;86;43;3;
330330205000299;1;0;3009828;3009828;0;0;0;0;5;19;31;69;126;50;1;
330330205000300;1;0;1745494;1745494;0;0;1;4;14;52;58;62;88;19;4;
330330205000301;1;0;1250625;1250625;0;0;3;8;36;72;45;70;53;6;12;
330330205000302;1;0;231602;231602;0;0;3;27;45;35;5;6;3;0;5;
330330205000303;1;0;1088955;1088955;0;0;2;13;51;108;71;80;35;2;7;
330330205000304;1;0;294866;294866;0;2;14;49;87;53;5;3;2;1;13;
330330205000305;1;0;688199;688199;0;0;0;5;23;56;39;38;19;3;6;
330330205000306;1;0;772260;772260;0;0;0;6;23;75;36;38;32;4;3;
330330205000307;1;0;543530;543530;0;0;0;2;14;33;28;33;22;1;4;
330330205000308;1;0;855733;855733;0;0;4;18;64;87;38;39;24;7;3;
330330205000309;1;0;674592;674592;0;0;0;7;19;39;31;29;20;8;0;
330330205000310;1;0;761424;761424;0;0;4;17;50;80;33;41;22;2;45;
330330205000311;1;0;104980;104980;0;0;2;12;21;6;3;4;4;0;3;
330330205000312;1;0;948779;948779;0;2;4;8;43;66;40;37;24;7;4;
330330205000313;1;0;1772980;1772980;0;0;0;9;13;43;41;70;84;31;4;
330330205000314;1;0;1287832;1287832;0;0;0;4;5;23;23;58;50;16;4;
330330205000315;1;0;819251;819251;0;0;1;2;11;35;40;39;34;9;5;
330330205000316;1;0;249260;249260;0;0;0;1;8;6;4;6;4;8;0;
330330205000317;1;0;629415;629415;0;0;1;5;27;53;19;25;20;5;4;
330330205000318;1;0;915634;915634;0;4;4;6;20;31;23;39;33;21;6;
330330205000319;1;0;1117200;1117200;0;0;2;1;4;25;40;46;47;20;6;
330330205000320;1;0;1299771;1299771;0;0;1;0;14;31;25;59;46;32;4;
330330205000321;1;0;932388;932388;0;0;1;2;7;20;21;30;58;22;1;
330330205000322;1;0;1719174;1719174;0;1;1;3;15;30;25;53;75;37;18;
330330205000323;1;0;1133378;1133378;0;0;0;0;11;24;19;34;40;24;11;
330330205000324;1;0;1592836;1592836;0;5;3;17;42;45;35;54;62;26;27;
330330205000325;1;0;120821;120821;0;0;6;19;30;16;3;3;1;0;3;
330330205000326;1;0;432591;432591;0;0;1;4;7;22;8;13;15;7;10;
330330205000327;1;0;307599;307599;0;1;13;51;70;47;7;6;3;1;5;
330330205000328;1;0;280145;280145;0;0;17;53;91;43;3;2;2;0;4;
330330205000329;1;0;362063;362063;0;2;18;91;159;44;4;0;0;0;18;
330330205000330;1;1;325297;325297;0;4;15;42;100;44;8;7;2;0;6;
330330205000331;1;0;637963;637963;0;2;1;2;8;26;16;33;24;9;3;
330330205000332;1;0;2789336;2789336;0;0;0;1;5;16;36;79;118;66;3;
330330205000333;1;0;1873049;1873049;0;1;0;2;8;34;23;53;79;53;21;
330330205000334;1;0;1318112;1318112;0;0;0;2;3;32;46;57;51;20;3;
330330205000335;1;0;1751108;1751108;0;0;0;2;5;10;26;38;65;34;2;
330330205000336;1;0;1177876;1177876;0;0;1;0;7;13;8;32;62;43;11;
330330205000337;1;0;2859362;2859362;0;0;0;0;1;10;9;40;90;77;24;
330330205000338;1;0;1067575;1067575;0;1;0;2;7;11;17;29;26;28;7;
330330205000339;1;0;2682771;2682771;0;0;1;0;4;16;25;42;64;66;37;
330330205000340;1;0;1128784;1128784;0;0;0;0;8;19;24;38;52;25;5;
330330205000341;1;0;3293052;3293052;0;0;0;1;5;19;14;28;76;109;5;
330330205000342;1;0;374407;374407;0;2;23;78;127;75;11;2;0;0;6;
330330205000343;1;0;285157;285157;0;2;16;55;121;43;6;2;0;0;2;
330330205000344;1;0;1252808;1252808;0;0;1;2;4;16;17;31;49;27;10;
330330205000345;1;0;1285340;1285340;0;0;1;2;5;19;14;43;57;34;83;
330330205000346;1;0;944426;944426;0;0;0;0;9;17;15;31;43;27;5;
330330205000347;1;0;1215057;1215057;0;0;0;1;5;29;21;56;65;23;6;
330330205000348;1;0;1610321;1610321;0;0;0;1;8;34;42;75;67;29;6;
330330205000349;1;0;1924020;1924020;0;0;0;0;4;22;27;65;99;34;3;
330330205000350;1;0;1852495;1852495;0;1;0;1;7;19;31;49;92;38;4;
330330205000351;1;0;689180;689180;0;2;2;2;22;16;11;24;26;12;2;
330330205000352;1;0;575420;575420;0;0;0;2;14;31;27;36;18;6;8;
330330205000353;1;0;591880;591880;0;0;0;0;7;34;24;40;14;9;1;
330330205000354;1;0;1134896;1134896;0;0;4;16;22;55;37;52;48;14;9;
330330205000355;1;2;2586629;2584859;1770;0;0;2;4;11;36;61;96;58;4;
330330205000356;1;0;851409;851409;0;0;0;0;2;13;19;30;37;14;3;
330330205000357;1;0;2070153;2070153;0;1;0;2;10;26;28;51;93;41;1;
330330205000358;1;0;1568858;1568858;0;0;1;0;4;17;13;39;66;31;1;
330330205000359;1;0;1800543;1800543;0;1;0;0;2;26;23;56;73;51;3;
330330205000360;1;0;1131381;1131381;0;0;0;2;10;12;22;37;37;33;123;
330330205000361;1;0;883762;883762;0;0;0;1;3;4;15;28;31;23;1;
330330205000362;1;0;2298635;2298635;0;0;0;1;2;14;20;42;84;66;24;
330330205000363;1;0;2033684;2033684;0;0;1;0;3;12;20;51;93;61;3;
330330205000364;1;0;992436;992436;0;0;0;0;3;9;21;28;42;27;11;
330330205000365;1;0;2632162;2632162;0;0;0;0;8;11;17;35;59;64;11;
330330205000366;1;0;386942;386942;0;0;0;3;7;23;11;15;14;7;3;
330330205000367;1;0;923838;923838;0;0;0;2;11;35;38;40;46;21;7;
330330205000368;1;0;528399;528399;0;0;0;3;9;42;31;34;17;6;0;
330330205000369;1;0;517340;517340;0;0;0;1;9;27;21;26;22;9;18;
330330205000370;1;0;325688;325688;0;0;0;2;12;21;21;6;13;4;0;
330330205000371;1;0;355526;355526;0;0;0;2;15;34;33;18;15;6;1;
330330205000372;1;0;400385;400385;0;0;2;2;27;61;42;23;19;6;8;
330330205000373;1;0;233983;233983;0;1;4;8;12;24;14;11;8;1;6;
330330205000374;1;0;698133;698133;0;0;0;5;22;39;40;36;26;7;6;
330330205000375;1;0;792354;792354;0;0;0;5;26;44;36;44;35;6;5;
330330205000376;1;1;287306;286656;650;1;1;5;20;29;14;22;15;0;6;
330330205000377;1;0;1100235;1100235;0;0;0;3;23;59;57;52;49;11;2;
330330205000378;1;1;482556;481256;1300;0;0;2;18;32;29;21;10;3;7;
330330205000379;1;0;884505;884505;0;0;1;1;12;35;29;34;37;13;3;
330330205000380;1;0;685099;685099;0;0;1;4;18;52;35;42;24;6;15;
330330205000381;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
330330205000382;1;0;784077;784077;0;0;1;5;15;44;24;41;20;10;4;
330330205000383;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330330205000384;1;0;651115;651115;0;0;2;2;15;43;40;42;24;3;2;
330330205000385;1;0;749845;749845;0;0;0;1;7;20;27;26;42;19;1;
330330205000386;1;0;1331703;1331703;0;0;0;0;12;29;36;62;66;21;9;
330330205000387;1;0;753686;753686;0;0;0;5;10;38;27;33;39;11;2;
330330205000388;1;0;1096467;1096467;0;0;0;0;9;42;33;45;49;18;1;
330330205000389;1;0;876761;876761;0;0;2;5;13;49;44;43;45;11;5;
330330205000390;1;0;1125864;1125864;0;0;0;6;10;32;29;69;58;17;1;
330330205000391;1;0;1092125;1092125;0;0;0;3;9;37;18;39;46;24;4;
330330205000392;1;0;391552;391552;0;1;17;64;105;43;9;6;8;0;20;
330330205000393;1;0;615203;615203;0;1;0;4;28;39;36;42;34;4;10;
330330205000394;1;0;1113356;1113356;0;0;0;9;18;39;30;59;58;15;12;
330330205000395;1;1;608231;607721;510;0;3;14;42;86;43;34;18;2;4;
330330205000396;1;0;419199;419199;0;0;0;5;14;25;22;35;15;4;1;
330330205000397;1;0;944711;944711;0;0;1;6;32;59;48;45;39;11;9;
330330205000398;1;1;430729;429629;1100;0;1;0;10;43;21;27;29;2;10;
330330205000399;1;0;625169;625169;0;0;0;0;18;61;53;30;25;9;3;
330330205000400;1;1;214592;213592;1000;0;1;5;23;52;25;16;12;0;4;
330330205000401;1;0;318160;318160;0;0;0;4;24;48;22;22;17;6;1;
330330205000402;1;1;447418;437418;10000;0;1;0;16;45;38;38;19;10;4;
330330205000403;1;0;261365;261365;0;0;1;4;12;27;12;14;12;7;4;
330330205000404;1;0;1289114;1289114;0;0;3;9;29;59;30;36;40;35;17;
330330205000405;1;1;317694;317444;250;0;0;19;63;56;12;8;9;1;63;
330330205000406;1;0;661363;661363;0;0;0;5;21;28;15;44;35;6;4;
330330205000407;1;0;555263;555263;0;0;0;6;11;34;30;39;21;9;1;
330330205000408;1;0;341997;341997;0;0;1;4;9;20;18;11;11;4;1;
330330205000409;1;0;867449;867449;0;0;2;10;16;44;36;32;36;11;6;
330330205000410;1;0;596020;596020;0;0;2;5;22;47;34;31;16;6;0;
330330205000411;1;0;663509;663509;0;0;1;2;22;29;31;41;21;10;0;
330330205000412;1;0;662050;662050;0;0;0;10;50;82;50;51;26;6;9;
330330205000413;1;1;451264;448764;2500;0;2;8;18;41;27;41;28;6;5;
330330205000414;1;0;1276567;1276567;0;0;0;5;37;91;61;38;43;8;0;
330330205000415;1;5;320913;317583;3330;1;12;21;48;61;22;10;1;0;8;
330330205000416;1;0;345688;345688;0;0;17;56;100;60;12;4;0;0;7;
330330205000417;1;0;163479;163479;0;0;7;17;23;29;10;8;1;0;20;
330330205000418;1;0;614648;614648;0;0;0;7;40;72;32;17;18;3;3;
330330205000419;1;0;1308250;1308250;0;0;1;2;25;65;52;87;50;10;8;
330330205000420;1;0;438355;438355;0;0;0;4;48;62;17;21;9;1;9;
330330205000421;1;0;757623;757623;0;0;3;10;49;84;48;48;18;2;17;
330330205000422;1;0;468923;468923;0;2;2;8;23;48;23;30;19;3;2;
330330205000423;1;0;462205;462205;0;0;4;15;31;44;16;27;10;1;38;
330330205000424;1;0;1421752;1421752;0;0;2;6;42;78;44;53;54;17;4;
330330205000425;1;0;281093;281093;0;0;3;18;63;47;12;4;2;1;52;
330330205000426;1;0;403731;403731;0;1;16;94;140;54;9;2;0;0;18;
330330205000427;1;0;344668;344668;0;2;2;27;69;67;20;7;0;0;4;
330330205000428;1;0;496934;496934;0;0;8;28;68;73;31;12;3;2;54;
330330205000429;1;1;327930;327930;0;1;10;22;39;51;15;3;6;1;42;
330330205000430;1;0;241925;241925;0;0;1;10;51;58;16;7;2;0;12;
330330205000431;1;0;599426;599426;0;0;2;9;56;79;33;24;7;3;2;
330330205000432;1;2;833591;830081;3510;1;1;18;62;91;38;40;18;4;4;
330330205000433;1;1;632926;632526;400;7;8;62;101;140;30;14;6;0;3;
330330205000434;1;0;253392;253392;0;1;11;28;68;46;7;5;2;0;3;
330330205000435;1;0;191434;191434;0;2;15;39;59;31;6;4;0;0;24;
330330205000436;1;0;284355;284355;0;4;11;59;79;47;7;2;0;1;10;
330330205000437;1;0;205436;205436;0;0;1;9;37;44;9;2;1;0;1;
330330205000438;1;0;443268;443268;0;0;3;24;59;52;20;16;12;0;5;
330330205000439;1;0;390854;390854;0;0;3;10;29;46;26;29;9;1;2;
330330205000440;1;0;684193;684193;0;0;3;3;22;31;23;44;29;6;1;
330330205000441;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330330205000442;1;0;635553;635553;0;0;0;0;3;9;15;24;36;8;10;
330330205000443;1;0;651276;651276;0;0;1;6;56;69;33;27;14;3;6;
330330205000444;1;0;512758;512758;0;0;0;12;53;65;31;32;3;2;5;
330330205000445;1;0;599804;599804;0;1;4;31;78;70;17;21;9;2;7;
330330205000446;1;0;444250;444250;0;1;3;20;55;65;21;19;7;0;16;
330330205000447;1;0;446494;446494;0;0;1;8;38;83;21;14;1;1;2;
330330205000448;1;0;753767;753767;0;0;1;17;42;72;61;54;19;1;6;
330330205000449;1;0;647073;647073;0;0;0;2;11;59;43;36;18;5;3;
330330205000450;1;0;592621;592621;0;0;1;1;16;49;32;42;24;1;8;
330330205000451;1;0;276185;276185;0;0;1;1;14;27;16;15;5;1;0;
330330205000452;1;0;540973;540973;0;1;4;14;47;73;36;16;11;2;9;
330330205000453;1;0;365343;365343;0;0;1;15;41;48;22;10;4;3;1;
330330205000454;1;0;271153;271153;0;0;4;10;25;28;12;9;7;1;2;
330330205000455;1;32;739165;728988;10177;2;9;27;71;102;49;39;11;3;23;
330330205000456;1;0;377817;377817;0;0;2;5;40;37;13;12;5;3;11;
330330205000457;1;0;547344;547344;0;0;1;15;34;70;39;30;7;4;3;
330330205000458;1;1;554886;553956;930;0;2;2;27;58;36;26;15;1;1;
330330205000459;1;0;702892;702892;0;0;0;5;25;52;35;34;22;4;0;
330330205000460;1;0;530480;530480;0;0;3;36;80;82;24;23;3;1;7;
330330205000461;1;0;109726;109726;0;0;8;23;34;18;4;1;0;0;7;
330330205000462;1;0;169472;169472;0;0;2;42;82;53;2;0;0;0;1;
330330205000463;1;0;225175;225175;0;0;19;45;82;44;2;1;1;0;11;
330330205000464;1;0;60913;60913;0;0;3;9;22;10;1;0;0;0;2;
330330205000465;1;0;256080;256080;0;1;1;39;116;90;2;0;0;0;18;
330330205000466;1;0;346549;346549;0;6;31;93;142;76;3;2;1;0;28;
